지역명,날짜,매매지수
진도군,2022-12-19 00:00:52,114.1328495942
포항시 남구,2022-12-19 00:00:52,97.431615276
포항시 북구,2022-12-19 00:00:52,98.8581509209
경주시,2022-12-19 00:00:52,101.1959975
김천시,2022-12-19 00:00:52,102.2234399732
안동시,2022-12-19 00:00:52,104.024440862
구미시,2022-12-19 00:00:52,100.5977728168
영주시,2022-12-19 00:00:52,104.4486231818
영천시,2022-12-19 00:00:52,102.0184764299
상주시,2022-12-19 00:00:52,101.1388863249
문경시,2022-12-19 00:00:52,104.1005591027
경산시,2022-12-19 00:00:52,99.5573393905
의성군,2022-12-19 00:00:52,117.7350574068
영덕군,2022-12-19 00:00:52,111.6465363118
청도군,2022-12-19 00:00:52,108.5296417272
고령군,2022-12-19 00:00:52,103.668755695
성주군,2022-12-19 00:00:52,102.2090207077
칠곡군,2022-12-19 00:00:52,104.0463232079
예천군,2022-12-19 00:00:52,95.8991038651
봉화군,2022-12-19 00:00:52,100.329215
창원시 의창구,2022-12-19 00:00:52,98.774547321
창원시 성산구,2022-12-19 00:00:52,98.0620737495
창원시 마산합포구,2022-12-19 00:00:52,105.1962239364
창원시 마산회원구,2022-12-19 00:00:52,103.2995826403
창원시 진해구,2022-12-19 00:00:52,103.4502766489
진주시,2022-12-19 00:00:52,102.2741267313
통영시,2022-12-19 00:00:52,101.4205602187
사천시,2022-12-19 00:00:52,103.2466125359
김해시,2022-12-19 00:00:52,97.1423498814
밀양시,2022-12-19 00:00:52,104.8988054466
거제시,2022-12-19 00:00:52,100.1667899506
양산시,2022-12-19 00:00:52,100.4811630592
의령군,2022-12-19 00:00:52,107.3999197223
함안군,2022-12-19 00:00:52,103.8797625087
창녕군,2022-12-19 00:00:52,101.6152878745
경남 고성군,2022-12-19 00:00:52,104.3016380883
남해군,2022-12-19 00:00:52,100.9993054252
하동군,2022-12-19 00:00:52,100.5202412111
산청군,2022-12-19 00:00:52,105.859382048
함양군,2022-12-19 00:00:52,104.5027777892
거창군,2022-12-19 00:00:52,104.0058298188
합천군,2022-12-19 00:00:52,115.8269416576
제주시,2022-12-19 00:00:52,105.1667118792
서귀포시,2022-12-19 00:00:52,105.2895207871
춘천시,2022-12-19 00:00:52,102.4607139278
원주시,2022-12-19 00:00:52,103.7125629198
강릉시,2022-12-19 00:00:52,108.3588220607
동해시,2022-12-19 00:00:52,108.8579112886
태백시,2022-12-19 00:00:52,103.5806671355
속초시,2022-12-19 00:00:52,104.7735642032
삼척시,2022-12-19 00:00:52,104.7711452245
홍천군,2022-12-19 00:00:52,107.2694265468
횡성군,2022-12-19 00:00:52,110.9827996098
영월군,2022-12-19 00:00:52,101.9924944719
평창군,2022-12-19 00:00:52,105.4886569548
정선군,2022-12-19 00:00:52,102.8100733392
철원군,2022-12-19 00:00:52,103.5958337544
화천군,2022-12-19 00:00:52,103.5809560365
양구군,2022-12-19 00:00:52,103.4922252356
인제군,2022-12-19 00:00:52,103.1848097272
 고성군,2022-12-19 00:00:52,110.1151483134
양양군,2022-12-19 00:00:52,111.4732401468
전주시 완산구,2022-12-19 00:00:52,104.6339564528
전주시 덕진구,2022-12-19 00:00:52,105.6988551872
군산시,2022-12-19 00:00:52,103.332255743
익산시,2022-12-19 00:00:52,102.2945291171
정읍시,2022-12-19 00:00:52,111.1355264245
남원시,2022-12-19 00:00:52,108.1235836204
김제시,2022-12-19 00:00:52,107.3881768486
완주군,2022-12-19 00:00:52,100.2305099731
무주군,2022-12-19 00:00:52,101.749993884
임실군,2022-12-19 00:00:52,105.7942007146
순창군,2022-12-19 00:00:52,
고창군,2022-12-19 00:00:52,111.7292208944
부안군,2022-12-19 00:00:52,107.0720610711
종로구,2022-12-26 00:00:52,100.9753544537
서울 중구,2022-12-26 00:00:52,97.1173310385
용산구,2022-12-26 00:00:52,101.6306885732
성동구,2022-12-26 00:00:52,97.8036514488
광진구,2022-12-26 00:00:52,99.2856300614
동대문구,2022-12-26 00:00:52,94.0256836943
중랑구,2022-12-26 00:00:52,98.202411772
성북구,2022-12-26 00:00:52,93.214197151
강북구,2022-12-26 00:00:52,96.5625345202
도봉구,2022-12-26 00:00:52,92.2460565104
노원구,2022-12-26 00:00:52,93.1516647674
은평구,2022-12-26 00:00:52,97.5716378801
서대문구,2022-12-26 00:00:52,96.2877482118
마포구,2022-12-26 00:00:52,96.8020203492
양천구,2022-12-26 00:00:52,95.4087920743
서울 강서구,2022-12-26 00:00:52,96.812313059
구로구,2022-12-26 00:00:52,95.9540814585
금천구,2022-12-26 00:00:52,96.7446025017
영등포구,2022-12-26 00:00:52,97.7757742023
동작구,2022-12-26 00:00:52,97.6322009801
관악구,2022-12-26 00:00:52,96.1861978414
서초구,2022-12-26 00:00:52,99.929130868
강남구,2022-12-26 00:00:52,98.7006334652
송파구,2022-12-26 00:00:52,92.7860523875
강동구,2022-12-26 00:00:52,93.611050857
부산 중구,2022-12-26 00:00:52,100.4339332286
부산 서구,2022-12-26 00:00:52,99.5555102775
부산 동구,2022-12-26 00:00:52,99.1515201824
영도구,2022-12-26 00:00:52,99.1548497491
부산진구,2022-12-26 00:00:52,95.4479705087
동래구,2022-12-26 00:00:52,97.2238298826
부산 남구,2022-12-26 00:00:52,95.2069675799
부산 북구,2022-12-26 00:00:52,98.0455050792
해운대구,2022-12-26 00:00:52,94.3294417917
사하구,2022-12-26 00:00:52,98.8172878773
금정구,2022-12-26 00:00:52,98.171311693
부산 강서구,2022-12-26 00:00:52,93.1028657168
연제구,2022-12-26 00:00:52,96.2817893539
수영구,2022-12-26 00:00:52,95.9302427098
사상구,2022-12-26 00:00:52,100.1079317271
기장군,2022-12-26 00:00:52,97.7124334671
대구 중구,2022-12-26 00:00:52,90.649023679
대구 동구,2022-12-26 00:00:52,94.7769335707
대구 서구,2022-12-26 00:00:52,92.9705874515
대구 남구,2022-12-26 00:00:52,96.9039219719
대구 북구,2022-12-26 00:00:52,96.0145183817
수성구,2022-12-26 00:00:52,94.2952916102
달서구,2022-12-26 00:00:52,87.2768530538
달성군,2022-12-26 00:00:52,91.6477215115
인천 중구,2022-12-26 00:00:52,93.9158154832
인천 동구,2022-12-26 00:00:52,96.7427696868
미추홀구,2022-12-26 00:00:52,97.6126873105
연수구,2022-12-26 00:00:52,90.2838676569
남동구,2022-12-26 00:00:52,89.7255423952
부평구,2022-12-26 00:00:52,90.9822984529
계양구,2022-12-26 00:00:52,95.7334314869
인천 서구,2022-12-26 00:00:52,94.1818492633
강화군,2022-12-26 00:00:52,103.3585432348
광주 동구,2022-12-26 00:00:52,98.8838735052
광주 서구,2022-12-26 00:00:52,100.6630688635
광주 남구,2022-12-26 00:00:52,101.1283153559
광주 북구,2022-12-26 00:00:52,101.0851469388
광산구,2022-12-26 00:00:52,98.0317501633
대전 동구,2022-12-26 00:00:52,97.9218782851
대전 중구,2022-12-26 00:00:52,96.1510735507
대전 서구,2022-12-26 00:00:52,90.6331834553
유성구,2022-12-26 00:00:52,88.5548916914
대덕구,2022-12-26 00:00:52,97.0807707081
울산 중구,2022-12-26 00:00:52,94.9751124972
울산 남구,2022-12-26 00:00:52,96.7982305991
울산 동구,2022-12-26 00:00:52,96.1497850326
울산 북구,2022-12-26 00:00:52,96.9897976062
울주군,2022-12-26 00:00:52,98.7217143875
세종특별자치시,2022-12-26 00:00:52,87.0624212898
수원시 장안구,2022-12-26 00:00:52,91.8475714204
수원시 권선구,2022-12-26 00:00:52,93.2864184469
수원시 팔달구,2022-12-26 00:00:52,94.4004898633
수원시 영통구,2022-12-26 00:00:52,86.1576708016
성남시 수정구,2022-12-26 00:00:52,89.1927313466
성남시 중원구,2022-12-26 00:00:52,90.8460954339
성남시 분당구,2022-12-26 00:00:52,98.3072525227
의정부시,2022-12-26 00:00:52,91.7597473496
안양시 만안구,2022-12-26 00:00:52,94.9858555373
안양시 동안구,2022-12-26 00:00:52,91.3813107626
부천시,2022-12-26 00:00:52,96.1885717934
부천시 원미구,2022-12-26 00:00:52,
부천시 소사구,2022-12-26 00:00:52,
부천시 오정구,2022-12-26 00:00:52,
광명시,2022-12-26 00:00:52,88.585753886
평택시,2022-12-26 00:00:52,99.0613630925
동두천시,2022-12-26 00:00:52,97.1932107141
안산시 상록구,2022-12-26 00:00:52,96.6329311385
안산시 단원구,2022-12-26 00:00:52,95.4780993742
고양시 덕양구,2022-12-26 00:00:52,89.9906213918
고양시 일산동구,2022-12-26 00:00:52,97.1677721949
고양시 일산서구,2022-12-26 00:00:52,97.6460944812
과천시,2022-12-26 00:00:52,92.0728527739
구리시,2022-12-26 00:00:52,96.7953298451
남양주시,2022-12-26 00:00:52,93.5495054266
오산시,2022-12-26 00:00:52,90.0092970538
시흥시,2022-12-26 00:00:52,92.0695703423
군포시,2022-12-26 00:00:52,90.2015370705
의왕시,2022-12-26 00:00:52,91.5179236345
하남시,2022-12-26 00:00:52,93.4347357172
용인시 처인구,2022-12-26 00:00:52,99.4212351213
용인시 기흥구,2022-12-26 00:00:52,95.2444005977
용인시 수지구,2022-12-26 00:00:52,92.5330586326
파주시,2022-12-26 00:00:52,97.1946324754
이천시,2022-12-26 00:00:52,108.6667006636
안성시,2022-12-26 00:00:52,100.8860534159
김포시,2022-12-26 00:00:52,90.8717684698
화성시,2022-12-26 00:00:52,87.94191168
광주시,2022-12-26 00:00:52,94.8061294383
양주시,2022-12-26 00:00:52,90.802720805
포천시,2022-12-26 00:00:52,102.233687217
여주시,2022-12-26 00:00:52,105.2213215375
연천군,2022-12-26 00:00:52,104.9560691148
가평군,2022-12-26 00:00:52,101.549975644
양평군,2022-12-26 00:00:52,101.3880734087
청주시 상당구,2022-12-26 00:00:52,98.7093853574
청주시 서원구,2022-12-26 00:00:52,97.4945765825
청주시 흥덕구,2022-12-26 00:00:52,98.0334863974
청주시 청원구,2022-12-26 00:00:52,98.8230725993
충주시,2022-12-26 00:00:52,103.8748382012
제천시,2022-12-26 00:00:52,103.4078052629
보은군,2022-12-26 00:00:52,102.7897268457
옥천군,2022-12-26 00:00:52,106.5783629675
영동군,2022-12-26 00:00:52,101.7526938279
증평군,2022-12-26 00:00:52,142.490785767
진천군,2022-12-26 00:00:52,96.6831042277
괴산군,2022-12-26 00:00:52,101.0205150249
음성군,2022-12-26 00:00:52,100.5612359783
단양군,2022-12-26 00:00:52,104.1271996851
천안시 동남구,2022-12-26 00:00:52,98.0501973498
천안시 서북구,2022-12-26 00:00:52,97.2898732987
공주시,2022-12-26 00:00:52,100.1327248566
보령시,2022-12-26 00:00:52,101.1010488997
아산시,2022-12-26 00:00:52,99.8652853206
서산시,2022-12-26 00:00:52,102.5931408505
논산시,2022-12-26 00:00:52,104.4824480528
계룡시,2022-12-26 00:00:52,93.7295513217
당진시,2022-12-26 00:00:52,98.9161954885
금산군,2022-12-26 00:00:52,98.2119233847
부여군,2022-12-26 00:00:52,104.4479620143
서천군,2022-12-26 00:00:52,100.0025772125
청양군,2022-12-26 00:00:52,100.446414
홍성군,2022-12-26 00:00:52,99.1835162929
예산군,2022-12-26 00:00:52,103.4313264082
태안군,2022-12-26 00:00:52,105.0093810627
목포시,2022-12-26 00:00:52,101.5011126126
여수시,2022-12-26 00:00:52,94.3673279302
순천시,2022-12-26 00:00:52,97.0554464144
나주시,2022-12-26 00:00:52,92.2738361051
광양시,2022-12-26 00:00:52,96.0969124065
담양군,2022-12-26 00:00:52,100.3969652693
곡성군,2022-12-26 00:00:52,98.8588013926
구례군,2022-12-26 00:00:52,
고흥군,2022-12-26 00:00:52,105.6647999686
보성군,2022-12-26 00:00:52,105.1608952538
화순군,2022-12-26 00:00:52,104.5871813344
장흥군,2022-12-26 00:00:52,102.4600627448
강진군,2022-12-26 00:00:52,103.1127392565
해남군,2022-12-26 00:00:52,108.435529984
영암군,2022-12-26 00:00:52,96.2648064333
무안군,2022-12-26 00:00:52,101.6639669577
함평군,2022-12-26 00:00:52,100.22834
영광군,2022-12-26 00:00:52,100.696074463
장성군,2022-12-26 00:00:52,103.1021733914
완도군,2022-12-26 00:00:52,106.8793920771
진도군,2022-12-26 00:00:52,114.1328495942
포항시 남구,2022-12-26 00:00:52,97.2829763495
포항시 북구,2022-12-26 00:00:52,98.6715943947
경주시,2022-12-26 00:00:52,101.0403445343
김천시,2022-12-26 00:00:52,101.7572838589
안동시,2022-12-26 00:00:52,103.8589950422
구미시,2022-12-26 00:00:52,100.0859717302
영주시,2022-12-26 00:00:52,104.4664195455
영천시,2022-12-26 00:00:52,102.0213384787
상주시,2022-12-26 00:00:52,101.1388863249
문경시,2022-12-26 00:00:52,104.1005591027
경산시,2022-12-26 00:00:52,99.5356534026
의성군,2022-12-26 00:00:52,117.7350574068
영덕군,2022-12-26 00:00:52,111.6465363118
청도군,2022-12-26 00:00:52,108.2788125909
고령군,2022-12-26 00:00:52,103.668755695
성주군,2022-12-26 00:00:52,102.2090207077
칠곡군,2022-12-26 00:00:52,103.8326852807
예천군,2022-12-26 00:00:52,95.2941670023
봉화군,2022-12-26 00:00:52,100.329215
창원시 의창구,2022-12-26 00:00:52,98.5019810389
창원시 성산구,2022-12-26 00:00:52,97.8856796328
창원시 마산합포구,2022-12-26 00:00:52,105.1056929044
창원시 마산회원구,2022-12-26 00:00:52,103.1591017588
창원시 진해구,2022-12-26 00:00:52,103.3624009127
진주시,2022-12-26 00:00:52,101.9421477658
통영시,2022-12-26 00:00:52,101.4189033704
사천시,2022-12-26 00:00:52,103.2344376987
김해시,2022-12-26 00:00:52,97.0467131759
밀양시,2022-12-26 00:00:52,104.8988054466
거제시,2022-12-26 00:00:52,100.1283865491
양산시,2022-12-26 00:00:52,100.3186637519
의령군,2022-12-26 00:00:52,107.3999197223
함안군,2022-12-26 00:00:52,103.9454819516
창녕군,2022-12-26 00:00:52,101.6152878745
경남 고성군,2022-12-26 00:00:52,104.3016380883
남해군,2022-12-26 00:00:52,100.9993054252
하동군,2022-12-26 00:00:52,100.5202412111
산청군,2022-12-26 00:00:52,105.859382048
함양군,2022-12-26 00:00:52,104.5027777892
거창군,2022-12-26 00:00:52,103.9748931589
합천군,2022-12-26 00:00:52,115.8269416576
제주시,2022-12-26 00:00:52,104.7604992744
서귀포시,2022-12-26 00:00:52,105.1844754001
춘천시,2022-12-26 00:00:52,102.3310872939
원주시,2022-12-26 00:00:52,102.9703257277
강릉시,2022-12-26 00:00:52,108.1603167704
동해시,2022-12-26 00:00:52,109.0736028687
태백시,2022-12-26 00:00:52,103.5806671355
속초시,2022-12-26 00:00:52,104.7778958568
삼척시,2022-12-26 00:00:52,104.7711452245
홍천군,2022-12-26 00:00:52,107.2694265468
횡성군,2022-12-26 00:00:52,111.0138641909
영월군,2022-12-26 00:00:52,101.9924944719
평창군,2022-12-26 00:00:52,105.4886569548
정선군,2022-12-26 00:00:52,102.8100733392
철원군,2022-12-26 00:00:52,103.635258352
화천군,2022-12-26 00:00:52,105.838976983
양구군,2022-12-26 00:00:52,103.4922252356
인제군,2022-12-26 00:00:52,103.1848097272
 고성군,2022-12-26 00:00:52,110.1151483134
양양군,2022-12-26 00:00:52,111.5429104349
전주시 완산구,2022-12-26 00:00:52,104.3340404802
전주시 덕진구,2022-12-26 00:00:52,104.9810119135
군산시,2022-12-26 00:00:52,103.2252709557
익산시,2022-12-26 00:00:52,102.2318678512
정읍시,2022-12-26 00:00:52,111.1355264245
남원시,2022-12-26 00:00:52,108.1235836204
김제시,2022-12-26 00:00:52,107.3920525875
완주군,2022-12-26 00:00:52,100.032553574
무주군,2022-12-26 00:00:52,101.749993884
임실군,2022-12-26 00:00:52,105.7942007146
순창군,2022-12-26 00:00:52,
고창군,2022-12-26 00:00:52,111.7292208944
부안군,2022-12-26 00:00:52,107.0720610711
종로구,2023-01-02 00:00:52,100.9066001562
서울 중구,2023-01-02 00:00:52,97.0447452538
용산구,2023-01-02 00:00:52,101.4454692803
성동구,2023-01-02 00:00:52,97.6420061214
광진구,2023-01-02 00:00:52,99.0766869355
동대문구,2023-01-02 00:00:52,93.8594250248
중랑구,2023-01-02 00:00:52,97.8666267265
성북구,2023-01-02 00:00:52,92.9720687213
강북구,2023-01-02 00:00:52,96.4478634658
도봉구,2023-01-02 00:00:52,91.7714735188
노원구,2023-01-02 00:00:52,92.5482649555
은평구,2023-01-02 00:00:52,97.4014743166
서대문구,2023-01-02 00:00:52,95.9547949603
마포구,2023-01-02 00:00:52,96.4759329076
양천구,2023-01-02 00:00:52,95.2696895081
서울 강서구,2023-01-02 00:00:52,96.5004091835
구로구,2023-01-02 00:00:52,95.6480214498
금천구,2023-01-02 00:00:52,96.5464456508
영등포구,2023-01-02 00:00:52,97.4889886203
동작구,2023-01-02 00:00:52,97.2798753335
관악구,2023-01-02 00:00:52,95.6004397448
서초구,2023-01-02 00:00:52,99.8585560576
강남구,2023-01-02 00:00:52,98.3199104876
송파구,2023-01-02 00:00:52,92.5615805974
강동구,2023-01-02 00:00:52,93.0408274616
부산 중구,2023-01-02 00:00:52,100.4339332286
부산 서구,2023-01-02 00:00:52,99.4984046174
부산 동구,2023-01-02 00:00:52,98.9934164674
영도구,2023-01-02 00:00:52,98.3348586643
부산진구,2023-01-02 00:00:52,95.2089591
동래구,2023-01-02 00:00:52,97.0620327963
부산 남구,2023-01-02 00:00:52,94.5730490401
부산 북구,2023-01-02 00:00:52,97.9177525524
해운대구,2023-01-02 00:00:52,93.894692487
사하구,2023-01-02 00:00:52,98.6233026758
금정구,2023-01-02 00:00:52,98.1518573933
부산 강서구,2023-01-02 00:00:52,92.9707469553
연제구,2023-01-02 00:00:52,95.5370850009
수영구,2023-01-02 00:00:52,95.3346641476
사상구,2023-01-02 00:00:52,99.9202234454
기장군,2023-01-02 00:00:52,97.3073886046
대구 중구,2023-01-02 00:00:52,90.5362507517
대구 동구,2023-01-02 00:00:52,94.6386873702
대구 서구,2023-01-02 00:00:52,91.7128236094
대구 남구,2023-01-02 00:00:52,96.7418031575
대구 북구,2023-01-02 00:00:52,95.758929577
수성구,2023-01-02 00:00:52,93.7508948865
달서구,2023-01-02 00:00:52,87.0704764611
달성군,2023-01-02 00:00:52,91.4990695203
인천 중구,2023-01-02 00:00:52,93.7212601866
인천 동구,2023-01-02 00:00:52,96.4875879593
미추홀구,2023-01-02 00:00:52,97.2866793902
연수구,2023-01-02 00:00:52,89.645450256
남동구,2023-01-02 00:00:52,89.0779516392
부평구,2023-01-02 00:00:52,90.403963548
계양구,2023-01-02 00:00:52,95.5116752515
인천 서구,2023-01-02 00:00:52,93.6658620667
강화군,2023-01-02 00:00:52,103.3585432348
광주 동구,2023-01-02 00:00:52,98.6954229364
광주 서구,2023-01-02 00:00:52,100.4294250102
광주 남구,2023-01-02 00:00:52,101.0425530657
광주 북구,2023-01-02 00:00:52,101.0310496715
광산구,2023-01-02 00:00:52,97.7458549222
대전 동구,2023-01-02 00:00:52,97.5292447138
대전 중구,2023-01-02 00:00:52,95.8760578631
대전 서구,2023-01-02 00:00:52,90.0477996679
유성구,2023-01-02 00:00:52,88.3687343266
대덕구,2023-01-02 00:00:52,97.0593806742
울산 중구,2023-01-02 00:00:52,94.0299126562
울산 남구,2023-01-02 00:00:52,96.69006878
울산 동구,2023-01-02 00:00:52,95.7909076752
울산 북구,2023-01-02 00:00:52,96.6226054089
울주군,2023-01-02 00:00:52,98.4629419452
세종특별자치시,2023-01-02 00:00:52,86.1774346641
수원시 장안구,2023-01-02 00:00:52,91.0743993535
수원시 권선구,2023-01-02 00:00:52,92.6210082987
수원시 팔달구,2023-01-02 00:00:52,93.9517704231
수원시 영통구,2023-01-02 00:00:52,85.8760622806
성남시 수정구,2023-01-02 00:00:52,88.7937156754
성남시 중원구,2023-01-02 00:00:52,90.5687222338
성남시 분당구,2023-01-02 00:00:52,97.9759296728
의정부시,2023-01-02 00:00:52,91.4055182911
안양시 만안구,2023-01-02 00:00:52,93.7040431262
안양시 동안구,2023-01-02 00:00:52,90.1110437529
부천시,2023-01-02 00:00:52,95.346496458
부천시 원미구,2023-01-02 00:00:52,
부천시 소사구,2023-01-02 00:00:52,
부천시 오정구,2023-01-02 00:00:52,
광명시,2023-01-02 00:00:52,87.6252111304
평택시,2023-01-02 00:00:52,98.8794315538
동두천시,2023-01-02 00:00:52,96.1332880459
안산시 상록구,2023-01-02 00:00:52,96.5307617152
안산시 단원구,2023-01-02 00:00:52,94.908599203
고양시 덕양구,2023-01-02 00:00:52,89.4562877658
고양시 일산동구,2023-01-02 00:00:52,96.9052145521
고양시 일산서구,2023-01-02 00:00:52,97.2555762357
과천시,2023-01-02 00:00:52,91.6495103536
구리시,2023-01-02 00:00:52,96.3538072746
남양주시,2023-01-02 00:00:52,93.0880026349
오산시,2023-01-02 00:00:52,89.6128138287
시흥시,2023-01-02 00:00:52,91.6237211976
군포시,2023-01-02 00:00:52,89.6005054252
의왕시,2023-01-02 00:00:52,91.1242416752
하남시,2023-01-02 00:00:52,92.808361098
용인시 처인구,2023-01-02 00:00:52,98.3503609128
용인시 기흥구,2023-01-02 00:00:52,94.6498759176
용인시 수지구,2023-01-02 00:00:52,92.0603436046
파주시,2023-01-02 00:00:52,96.5446726115
이천시,2023-01-02 00:00:52,108.4894388333
안성시,2023-01-02 00:00:52,100.4639529976
김포시,2023-01-02 00:00:52,90.4809391546
화성시,2023-01-02 00:00:52,87.1720966697
광주시,2023-01-02 00:00:52,94.5992319437
양주시,2023-01-02 00:00:52,90.485178763
포천시,2023-01-02 00:00:52,102.233687217
여주시,2023-01-02 00:00:52,105.2213215375
연천군,2023-01-02 00:00:52,104.9560691148
가평군,2023-01-02 00:00:52,101.549975644
양평군,2023-01-02 00:00:52,101.3880734087
청주시 상당구,2023-01-02 00:00:52,98.5159991655
청주시 서원구,2023-01-02 00:00:52,96.7525809962
청주시 흥덕구,2023-01-02 00:00:52,97.2931748965
청주시 청원구,2023-01-02 00:00:52,98.7977177522
충주시,2023-01-02 00:00:52,103.5097437468
제천시,2023-01-02 00:00:52,103.3783049622
보은군,2023-01-02 00:00:52,102.7897268457
옥천군,2023-01-02 00:00:52,106.5783629675
영동군,2023-01-02 00:00:52,101.7526938279
증평군,2023-01-02 00:00:52,142.4494970768
진천군,2023-01-02 00:00:52,96.6831042277
괴산군,2023-01-02 00:00:52,101.0205150249
음성군,2023-01-02 00:00:52,100.705477136
단양군,2023-01-02 00:00:52,104.1271996851
천안시 동남구,2023-01-02 00:00:52,97.8097159148
천안시 서북구,2023-01-02 00:00:52,97.07219483
공주시,2023-01-02 00:00:52,100.0858001066
보령시,2023-01-02 00:00:52,101.1010488997
아산시,2023-01-02 00:00:52,99.6148035045
서산시,2023-01-02 00:00:52,102.481917507
논산시,2023-01-02 00:00:52,104.4824480528
계룡시,2023-01-02 00:00:52,92.1774498384
당진시,2023-01-02 00:00:52,98.8712590533
금산군,2023-01-02 00:00:52,98.2119233847
부여군,2023-01-02 00:00:52,104.4479620143
서천군,2023-01-02 00:00:52,100.0025772125
청양군,2023-01-02 00:00:52,100.446414
홍성군,2023-01-02 00:00:52,99.1835162929
예산군,2023-01-02 00:00:52,103.4313264082
태안군,2023-01-02 00:00:52,105.0093810627
목포시,2023-01-02 00:00:52,101.4591035543
여수시,2023-01-02 00:00:52,94.2821878563
순천시,2023-01-02 00:00:52,97.0200778936
나주시,2023-01-02 00:00:52,92.2638336049
광양시,2023-01-02 00:00:52,96.0764752152
담양군,2023-01-02 00:00:52,100.3969652693
곡성군,2023-01-02 00:00:52,98.8588013926
구례군,2023-01-02 00:00:52,
고흥군,2023-01-02 00:00:52,105.6647999686
보성군,2023-01-02 00:00:52,105.1608952538
화순군,2023-01-02 00:00:52,104.6153856162
장흥군,2023-01-02 00:00:52,102.4600627448
강진군,2023-01-02 00:00:52,103.1127392565
해남군,2023-01-02 00:00:52,108.435529984
영암군,2023-01-02 00:00:52,96.2648064333
무안군,2023-01-02 00:00:52,101.3865539327
함평군,2023-01-02 00:00:52,100.22834
영광군,2023-01-02 00:00:52,100.696074463
장성군,2023-01-02 00:00:52,103.1021733914
완도군,2023-01-02 00:00:52,106.8793920771
진도군,2023-01-02 00:00:52,114.1328495942
포항시 남구,2023-01-02 00:00:52,96.8189885281
포항시 북구,2023-01-02 00:00:52,98.6200105681
경주시,2023-01-02 00:00:52,101.0142150976
김천시,2023-01-02 00:00:52,101.7292819936
안동시,2023-01-02 00:00:52,103.8327175321
구미시,2023-01-02 00:00:52,99.9624097638
영주시,2023-01-02 00:00:52,104.4664195455
영천시,2023-01-02 00:00:52,101.8870984903
상주시,2023-01-02 00:00:52,101.224391394
문경시,2023-01-02 00:00:52,104.1005591027
경산시,2023-01-02 00:00:52,99.4809160475
의성군,2023-01-02 00:00:52,117.7350574068
영덕군,2023-01-02 00:00:52,111.6465363118
청도군,2023-01-02 00:00:52,108.3157455562
고령군,2023-01-02 00:00:52,103.668755695
성주군,2023-01-02 00:00:52,102.2090207077
칠곡군,2023-01-02 00:00:52,104.0055020924
예천군,2023-01-02 00:00:52,94.6483706438
봉화군,2023-01-02 00:00:52,100.329215
창원시 의창구,2023-01-02 00:00:52,98.3755749968
창원시 성산구,2023-01-02 00:00:52,97.5525301337
창원시 마산합포구,2023-01-02 00:00:52,104.6342707656
창원시 마산회원구,2023-01-02 00:00:52,103.0188784839
창원시 진해구,2023-01-02 00:00:52,103.01179283970001
진주시,2023-01-02 00:00:52,101.8663606563
통영시,2023-01-02 00:00:52,101.3525898915
사천시,2023-01-02 00:00:52,103.2344376987
김해시,2023-01-02 00:00:52,96.9301793299
밀양시,2023-01-02 00:00:52,104.8444822085
거제시,2023-01-02 00:00:52,99.6514344647
양산시,2023-01-02 00:00:52,100.1589348398
의령군,2023-01-02 00:00:52,107.3999197223
함안군,2023-01-02 00:00:52,103.9454819516
창녕군,2023-01-02 00:00:52,101.6152878745
경남 고성군,2023-01-02 00:00:52,104.3016380883
남해군,2023-01-02 00:00:52,100.9993054252
하동군,2023-01-02 00:00:52,100.5202412111
산청군,2023-01-02 00:00:52,105.859382048
함양군,2023-01-02 00:00:52,104.5027777892
거창군,2023-01-02 00:00:52,103.9748931589
합천군,2023-01-02 00:00:52,115.8269416576
제주시,2023-01-02 00:00:52,104.5493927941
서귀포시,2023-01-02 00:00:52,104.2039404532
춘천시,2023-01-02 00:00:52,102.1428282924
원주시,2023-01-02 00:00:52,102.5949388045
강릉시,2023-01-02 00:00:52,108.0547179744
동해시,2023-01-02 00:00:52,109.0736028687
태백시,2023-01-02 00:00:52,103.5806671355
속초시,2023-01-02 00:00:52,104.7654039675
삼척시,2023-01-02 00:00:52,104.7977520992
홍천군,2023-01-02 00:00:52,107.4260969432
횡성군,2023-01-02 00:00:52,111.1310635782
영월군,2023-01-02 00:00:52,101.9924944719
평창군,2023-01-02 00:00:52,105.4886569548
정선군,2023-01-02 00:00:52,102.8100733392
철원군,2023-01-02 00:00:52,103.635258352
화천군,2023-01-02 00:00:52,105.838976983
양구군,2023-01-02 00:00:52,103.4922252356
인제군,2023-01-02 00:00:52,103.1848097272
 고성군,2023-01-02 00:00:52,110.8764272951
양양군,2023-01-02 00:00:52,111.5429104349
전주시 완산구,2023-01-02 00:00:52,104.2193838828
전주시 덕진구,2023-01-02 00:00:52,104.8836142151
군산시,2023-01-02 00:00:52,102.8996083856
익산시,2023-01-02 00:00:52,102.2057608698
정읍시,2023-01-02 00:00:52,111.06452789
남원시,2023-01-02 00:00:52,107.6301663051
김제시,2023-01-02 00:00:52,107.3625085828
완주군,2023-01-02 00:00:52,99.871136321
무주군,2023-01-02 00:00:52,101.749993884
임실군,2023-01-02 00:00:52,105.7942007146
순창군,2023-01-02 00:00:52,
고창군,2023-01-02 00:00:52,112.1644500612
부안군,2023-01-02 00:00:52,107.0720610711
종로구,2023-01-09 00:00:52,100.8680292485
서울 중구,2023-01-09 00:00:52,96.4386372006
